OID_	CID	SGG_NM	POINT_X	POINT_Y
779	0	 	127.0111296	37.3191486
780	0	 	127.0284897	37.29397066
781	0	 	127.0184339	37.32205202
782	0	 	126.9691906	37.30278007
783	0	 	127.0088134	37.29739858
784	0	 	126.9768817	37.30837121
785	0	 	127.0030347	37.33178787
786	0	 	126.9720675	37.29551232
787	0	 	127.0266302	37.33946424
788	0	 	126.9868714	37.30138491
789	0	 	127.0157103	37.34624536
790	0	 	127.0088944	37.30865421
791	0	 	127.0412057	37.2850853
792	0	 	127.0065239	37.28291958
793	0	 	127.0134601	37.27131937
794	0	 	127.0284351	37.2672781
795	0	 	126.9913087	37.27725002
796	0	 	127.0147665	37.27726314
797	0	 	127.0163016	37.28204238
798	0	 	127.0037144	37.27964508
799	0	 	127.013563	37.26656345
800	0	 	127.010867	37.27890198
801	0	 	127.0184696	37.27205142
802	0	 	126.9907913	37.27995994
803	0	 	126.9860388	37.28923888
804	0	 	126.998799	37.26772168
805	0	 	127.0367627	37.28470063
806	0	 	127.0358142	37.25926339
807	0	 	127.0396381	37.28179722
808	0	 	127.0321067	37.2909024
809	0	 	127.0100071	37.27423658
810	0	 	127.029601	37.27207447
811	0	 	126.9966242	37.27911063
812	0	 	126.9932159	37.2851729
813	0	 	127.0097504	37.27306064
814	0	 	127.0141003	37.27053461
815	0	 	127.0003334	37.28840586
816	0	 	127.0039088	37.2716611
817	0	 	127.0389202	37.29130551
818	0	 	127.0130178	37.28303206
819	0	 	127.0081947	37.26919381
820	0	 	127.0294114	37.27521077
821	0	 	126.9946394	37.28451356
822	0	 	127.0203632	37.2758923
823	0	 	126.8318511	37.39743243
824	0	 	126.8140054	37.40555001
825	0	 	126.7298768	37.37012919
826	0	 	126.7669028	37.41162358
827	0	 	126.7949744	37.43113147
828	0	 	126.7866074	37.40641219
829	0	 	126.8618201	37.39351897
830	0	 	126.8338567	37.38458188
831	0	 	126.7257103	37.33463307
832	0	 	126.7701856	37.3438818
833	0	 	126.6999998	37.31654678
834	0	 	126.8154376	37.43752636
835	0	 	126.8150113	37.38374496
836	0	 	126.7876523	37.3720989
837	0	 	126.8257516	37.39738936
838	0	 	126.8099742	37.37269702
839	0	 	126.6957545	37.3358597
840	0	 	126.7793738	37.39390775
841	0	 	126.7831395	37.35231288
842	0	 	126.7290555	37.3201676
843	0	 	126.8253586	37.42754105
844	0	 	126.861293	37.39512991
845	0	 	126.7254066	37.33134502
846	0	 	126.8264859	37.44663428
847	0	 	126.814131	37.44052998
848	0	 	126.7319901	37.33232093
849	0	 	126.8782984	37.38368045
850	0	 	126.7234988	37.31727433
851	0	 	126.7910244	37.44400434
852	0	 	126.7384629	37.33715481
853	0	 	126.7801402	37.43664746
854	0	 	126.8079273	37.37470412
855	0	 	126.8638281	37.3762532
856	0	 	126.7173773	37.31749289
857	0	 	126.7986422	37.39176572
858	0	 	126.7879935	37.33984931
859	0	 	126.7773325	37.4452467
860	0	 	126.8024312	37.45804448
861	0	 	126.7383083	37.38123218
862	0	 	126.8337204	37.38819574
863	0	 	126.7989676	37.36640656
864	0	 	126.7802107	37.34673693
865	0	 	126.8685579	37.39275991
866	0	 	126.7756207	37.38576451
867	0	 	126.77345	37.34376186
868	0	 	126.7517367	37.38770492
869	0	 	126.7347726	37.37505893
870	0	 	126.7157643	37.36307711
871	0	 	126.7131016	37.31467993
872	0	 	126.82643	37.45004186
873	0	 	126.8122154	37.38332123
874	0	 	126.8210982	37.39648446
875	0	 	126.7827682	37.39399235
876	0	 	126.7870457	37.3881142
877	0	 	126.8345228	37.43610442
878	0	 	126.7978659	37.38825485
879	0	 	126.7503152	37.3348676
880	0	 	126.7551305	37.35480491
881	0	 	126.8062496	37.44274643
882	0	 	126.8213354	37.45813741
883	0	 	126.7629874	37.3699159
884	0	 	126.8132758	37.42081506
885	0	 	126.7792507	37.41347252
886	0	 	126.8036302	37.40632384
887	0	 	126.7794642	37.41376035
888	0	 	126.5455173	37.28191726
889	0	 	126.5598258	37.20471347
890	0	 	126.7984217	37.33756591
891	0	 	126.6478852	37.1978588
892	0	 	126.6372775	37.26675338
893	0	 	126.8131666	37.33345461
894	0	 	126.8146406	37.34415154
895	0	 	126.5841472	37.28019677
896	0	 	126.6188077	37.25304004
897	0	 	126.7357151	37.30684643
898	0	 	126.7705106	37.30216275
899	0	 	126.8363895	37.30764143
900	0	 	126.6271007	37.24418702
901	0	 	126.3883908	37.11250344
902	0	 	126.5760537	37.28022294
903	0	 	126.816338	37.30596416
904	0	 	126.5679489	37.20601639
905	0	 	126.5804665	37.27135468
906	0	 	126.6079834	37.23020499
907	0	 	126.6329144	37.24570069
908	0	 	126.577896	37.22494582
909	0	 	126.6037546	37.2153856
910	0	 	126.7987991	37.30860659
911	0	 	126.7890408	37.30092456
912	0	 	126.811595	37.33438435
913	0	 	126.5885436	37.24762023
914	0	 	126.7463348	37.29984184
915	0	 	126.8007831	37.32585481
916	0	 	126.4575182	37.09035294
917	0	 	126.804095	37.31453947
918	0	 	126.829578	37.34824537
919	0	 	126.585901	37.24244165
920	0	 	126.7548994	37.31568429
921	0	 	126.5896793	37.28144361
922	0	 	126.8305262	37.35889701
923	0	 	126.5726531	37.23500709
924	0	 	126.815516	37.30126718
925	0	 	126.8225548	37.32672086
926	0	 	126.5777242	37.25946951
927	0	 	126.833601	37.34943696
928	0	 	126.5648459	37.27169443
929	0	 	126.8300754	37.3201811
930	0	 	126.8032163	37.33829907
931	0	 	126.6129037	37.23981103
932	0	 	126.5699262	37.23464745
933	0	 	126.8194276	37.35652382
934	0	 	126.8130868	37.29858107
935	0	 	126.8381998	37.34532069
936	0	 	126.5601206	37.21658744
937	0	 	126.8022475	37.29829688
938	0	 	126.7408381	37.3100218
939	0	 	126.5652237	37.19677183
940	0	 	126.5694825	37.24018378
941	0	 	126.5696011	37.24367187
942	0	 	126.7965824	37.2992167
943	0	 	126.5688597	37.19966782
944	0	 	126.8340888	37.30793988
945	0	 	126.6079309	37.24884577
946	0	 	126.7943422	37.34020655
947	0	 	126.5843564	37.28089392
948	0	 	126.8152207	37.31250091
949	0	 	126.8099651	37.34912631
950	0	 	126.6179544	37.24991708
951	0	 	126.6029526	37.27189807
952	0	 	126.808092	37.32174745
953	0	 	126.5914635	37.26672345
954	0	 	126.575206	37.28363728
955	0	 	126.5752308	37.24769038
956	0	 	126.8252779	37.35248024
957	0	 	126.7643753	37.32896478
958	0	 	126.7616808	37.31102722
959	0	 	126.871313	37.36611189
960	0	 	126.8623444	37.33235659
961	0	 	126.8605137	37.3119293
962	0	 	126.8735189	37.30675073
963	0	 	126.8809105	37.34791983
964	0	 	126.9257316	37.29343343
965	0	 	126.8493984	37.28352699
966	0	 	126.8679834	37.34602241
967	0	 	126.8458027	37.36195283
968	0	 	126.8357452	37.30298294
969	0	 	126.880542	37.3108636
970	0	 	126.8536339	37.28253746
971	0	 	126.9240937	37.30267627
972	0	 	126.8542051	37.30269983
973	0	 	126.859055	37.31274988
974	0	 	126.8704944	37.32913746
975	0	 	126.9087344	37.31087769
976	0	 	126.8924846	37.35416809
977	0	 	126.8648013	37.34444312
978	0	 	126.9276137	37.29548942
979	0	 	126.8836527	37.36528464
980	0	 	126.8456145	37.33019821
981	0	 	126.8621151	37.31190465
982	0	 	126.8652868	37.35065637
983	0	 	126.8667043	37.32410248
984	0	 	126.8479708	37.29514186
985	0	 	126.8470632	37.30699927
986	0	 	126.8659243	37.35633231
987	0	 	126.8494189	37.35278521
988	0	 	126.8996144	37.31601251
989	0	 	126.8594594	37.3413006
990	0	 	126.8483712	37.28441135
991	0	 	126.9001764	37.30722993
992	0	 	126.8477418	37.35099335
993	0	 	126.8661454	37.33629093
994	0	 	126.836335	37.29396751
995	0	 	126.9095507	37.30666546
996	0	 	126.8702183	37.30657803
997	0	 	126.864127	37.3570018
998	0	 	126.9220291	37.30574697
999	0	 	126.8534953	37.35032841
1000	0	 	126.8449535	37.304694
1001	0	 	126.884723	37.29056044
1002	0	 	127.4571998	37.11664192
1003	0	 	127.2814388	37.01993083
1004	0	 	127.3648549	37.10316047
1005	0	 	127.4635094	37.11804769
1006	0	 	127.4894865	37.08925958
1007	0	 	127.2956892	37.07049441
1008	0	 	127.2980323	37.05888415
1009	0	 	127.4540287	37.0599278
1010	0	 	127.4348702	37.08389143
1011	0	 	127.2510239	37.05367183
1012	0	 	127.3886997	37.06390903
1013	0	 	127.3307466	37.09264483
1014	0	 	127.3680842	37.03717815
1015	0	 	127.4456506	37.03277825
1016	0	 	127.1894303	37.04004559
1017	0	 	127.278496	37.0140737
1018	0	 	127.1978863	37.02226295
1019	0	 	127.3025449	37.01673806
1020	0	 	127.3757921	37.02063743
1021	0	 	127.2157474	36.95613268
1022	0	 	127.488224	37.1080654
1023	0	 	127.4054837	37.05628219
1024	0	 	127.2406034	37.05287186
1025	0	 	127.3149762	37.04384749
1026	0	 	127.1420627	37.04835848
1027	0	 	127.2745994	36.95294723
1028	0	 	127.2640337	37.06747505
1029	0	 	126.9301938	37.39981796
1030	0	 	126.9355973	37.40355634
1031	0	 	126.9629821	37.36848177
1032	0	 	126.9579206	37.38916115
1033	0	 	126.9533083	37.43812781
1034	0	 	126.961533	37.3770742
1035	0	 	126.9809068	37.39419426
1036	0	 	126.953506	37.4246572
1037	0	 	126.9500342	37.38674715
1038	0	 	126.9499044	37.38274506
1039	0	 	126.9732338	37.39876428
1040	0	 	126.9443805	37.39360309
1041	0	 	126.9681029	37.3964537
1042	0	 	126.9448383	37.38636544
1043	0	 	126.9498059	37.38023264
1044	0	 	126.9539341	37.38010811
1045	0	 	126.9645346	37.41344567
1046	0	 	126.9384469	37.40054078
1047	0	 	126.9673857	37.40157385
1048	0	 	126.9587395	37.366452
1049	0	 	126.9724014	37.40471652
1050	0	 	126.9481408	37.37122468
1051	0	 	126.9606761	37.39664519
1052	0	 	126.9494285	37.42006885
1053	0	 	126.9630607	37.40556923
1054	0	 	126.9626854	37.36947072
1055	0	 	126.9433867	37.38562185
1056	0	 	126.941647	37.40357781
1057	0	 	126.9526118	37.39794451
1058	0	 	126.9615047	37.39724757
1059	0	 	126.9514673	37.40175098
1060	0	 	126.972415	37.40139343
1061	0	 	126.96226	37.41385018
1062	0	 	126.9672742	37.40638062
1063	0	 	126.9618634	37.43096187
1064	0	 	126.958458	37.39064058
1065	0	 	126.9491488	37.3712349
1066	0	 	126.9615197	37.41304467
1067	0	 	126.9717624	37.40263907
1068	0	 	126.9627958	37.36967921
1069	0	 	126.9522559	37.39644443
1070	0	 	126.9606258	37.39820025
1071	0	 	126.9522707	37.436231
1072	0	 	126.9787715	37.40053865
1073	0	 	126.9616606	37.40280828
1074	0	 	126.9517063	37.43253348
1075	0	 	126.9467622	37.40405977
1076	0	 	126.9567023	37.41462823
1077	0	 	126.9611316	37.3698826
1078	0	 	126.976916	37.39061063
1079	0	 	126.9627244	37.36294727
1080	0	 	126.9518507	37.43354077
1081	0	 	126.9339778	37.3976988
1082	0	 	126.9519268	37.42399624
1083	0	 	126.8891388	37.3900244
1084	0	 	126.9285854	37.4324702
1085	0	 	126.9348768	37.44280716
1086	0	 	126.9206418	37.4157106
1087	0	 	126.8871476	37.38160259
1088	0	 	126.917982	37.40872759
1089	0	 	126.9352217	37.44266896
1090	0	 	126.8967672	37.39800015
1091	0	 	126.9070399	37.37955779
1092	0	 	126.9010983	37.38184571
1093	0	 	126.9266228	37.3792663
1094	0	 	126.9377195	37.42406902
1095	0	 	126.9008861	37.39660975
1096	0	 	126.9020361	37.39939854
1097	0	 	126.9302996	37.39308595
1098	0	 	126.9445986	37.43528068
1099	0	 	126.8962924	37.40792874
1100	0	 	126.9353625	37.39194933
1101	0	 	126.8977316	37.38581154
1102	0	 	126.9332465	37.39611853
1103	0	 	126.9105046	37.43186905
1104	0	 	126.9045108	37.41817761
1105	0	 	126.8961664	37.42300324
1106	0	 	126.8800116	37.40644527
1107	0	 	126.9133146	37.39630032
1108	0	 	126.930619	37.42176068
1109	0	 	126.9318784	37.44484702
1110	0	 	126.9140671	37.37440838
1111	0	 	126.9345594	37.44151288
1112	0	 	126.9177207	37.42437549
1113	0	 	126.9174281	37.43144035
1114	0	 	126.9541978	37.83457014
1115	0	 	127.038205	37.88225728
1116	0	 	126.9828631	37.72941978
1117	0	 	127.0924543	37.78414919
1118	0	 	127.0243793	37.77939103
1119	0	 	126.9867124	37.75769647
1120	0	 	126.954311	37.88813866
1121	0	 	126.9667132	37.78304087
1122	0	 	126.9756278	37.81655829
1123	0	 	127.0493672	37.86656992
1124	0	 	126.9573016	37.81191252
1125	0	 	126.9798834	37.72622775
1126	0	 	127.0335831	37.80767358
1127	0	 	126.9864837	37.89083762
1128	0	 	126.9920389	37.6886987
1129	0	 	127.0139455	37.8016367
1130	0	 	127.0566395	37.8571395
1131	0	 	126.9683795	37.74394458
1132	0	 	126.9508705	37.73902558
1133	0	 	126.929219	37.82066136
1134	0	 	126.9990934	37.84141089
1135	0	 	127.1002817	37.80624306
1136	0	 	127.0961566	37.81854776
1137	0	 	127.101647	37.80540742
1138	0	 	127.1088762	37.81610175
1139	0	 	127.118546	37.81941319
1140	0	 	127.7332919	37.49612604
1141	0	 	127.6179893	37.46738764
1142	0	 	127.5470321	37.51896619
1143	0	 	127.7741082	37.46018618
1144	0	 	127.5413029	37.58097495
1145	0	 	127.409016	37.48856201
1146	0	 	127.3886704	37.54260555
1147	0	 	127.4197313	37.58545013
1148	0	 	127.6410082	37.5018748
1149	0	 	127.7088668	37.54533116
1150	0	 	127.6434981	37.27188917
1151	0	 	127.5775303	37.28759011
1152	0	 	127.5892283	37.28783857
1153	0	 	127.6620306	37.16349398
1154	0	 	127.6200781	37.17847249
1155	0	 	127.7164004	37.2141407
1156	0	 	127.5863182	37.24360902
1157	0	 	127.5406745	37.2158997
1158	0	 	127.5839469	37.33249215
1159	0	 	127.5366241	37.24473856
1160	0	 	127.6827705	37.22512161
1161	0	 	127.5341962	37.21308702
1162	0	 	127.5345232	37.20232428
1163	0	 	127.6866787	37.14355904
1164	0	 	126.8816768	38.07012733
1165	0	 	126.9466795	38.11238836
1166	0	 	127.0971645	38.23614045
1167	0	 	126.8100221	37.98163467
1168	0	 	127.0421474	38.08494275
1169	0	 	127.0690432	37.18077158
1170	0	 	127.0850094	37.15858315
1171	0	 	127.0688299	37.13647266
1172	0	 	127.0461134	37.16164359
1173	0	 	127.0074366	37.18585196
1174	0	 	127.0609805	37.18552311
1175	0	 	127.0310915	37.14908908
1176	0	 	127.0457222	37.17154279
1177	0	 	127.0446477	37.13348055
1178	0	 	127.0284777	37.15340663
1179	0	 	127.0463699	37.14060336
1180	0	 	127.0481091	37.15627831
1181	0	 	127.0428969	37.14770897
1182	0	 	127.0543683	37.16366348
1183	0	 	127.0451608	37.13643247
1184	0	 	127.0517866	37.15046378
1185	0	 	127.0606805	37.19626284
1186	0	 	127.079816	37.14346177
1187	0	 	127.040414	37.16284571
1188	0	 	127.0315096	37.18975105
1189	0	 	127.0124938	37.17000111
1190	0	 	127.0367189	37.1654906
1191	0	 	127.0474232	37.19176396
1192	0	 	127.1409953	37.23797707
1193	0	 	127.0811924	37.24796936
1194	0	 	127.0804106	37.27940904
1195	0	 	127.0787982	37.24660773
1196	0	 	127.1091424	37.30403712
1197	0	 	127.0906073	37.28453247
1198	0	 	127.0928036	37.23666915
1199	0	 	127.0842287	37.22088347
1200	0	 	127.1169176	37.24469733
1201	0	 	127.0779124	37.22750913
1202	0	 	127.0917764	37.25763339
1203	0	 	127.1147394	37.27809512
1204	0	 	127.0962855	37.248413
1205	0	 	127.096197	37.26694271
1206	0	 	127.160327	37.28268064
1207	0	 	127.1554358	37.22834022
1208	0	 	127.0723804	37.27653153
1209	0	 	127.1070885	37.31175859
1210	0	 	127.1334809	37.26480892
1211	0	 	127.1469757	37.2713227
1212	0	 	127.112472	37.30628347
1213	0	 	127.1150157	37.31188794
1214	0	 	127.1151242	37.25333486
1215	0	 	127.0848638	37.23111334
1216	0	 	127.1612321	37.26301345
1217	0	 	127.1458635	37.30837789
1218	0	 	127.1082718	37.3184447
1219	0	 	127.1124223	37.32193348
1220	0	 	127.1459201	37.28717756
1221	0	 	127.1548329	37.27624068
1222	0	 	127.1451776	37.29981903
1223	0	 	127.1603079	37.29019875
1224	0	 	127.166997	37.28514225
1225	0	 	127.0891209	37.23951047
1226	0	 	127.1479183	37.26335786
1227	0	 	127.0998775	37.22869325
1228	0	 	127.1297445	37.26393694
1229	0	 	127.074023	37.22881163
1230	0	 	127.097761	37.2555627
1231	0	 	127.135973	37.27246416
1232	0	 	127.1137618	37.29498216
1233	0	 	127.0929823	37.22358979
1234	0	 	127.1649254	37.30013247
1235	0	 	127.1050263	37.27220744
1236	0	 	127.1464692	37.2754844
1237	0	 	127.1402219	37.26491696
1238	0	 	127.1440189	37.2971657
1239	0	 	127.0860127	37.25293092
1240	0	 	127.1109122	37.26573905
1241	0	 	127.1240137	37.2600532
1242	0	 	127.1631072	37.27825191
1243	0	 	127.1503079	37.28902959
1244	0	 	127.1057085	37.27178276
1245	0	 	127.1068054	37.31848913
1246	0	 	127.1074619	37.23604285
1247	0	 	127.1179173	37.23642631
1248	0	 	127.103491	37.23879283
1249	0	 	127.1306177	37.30792445
1250	0	 	127.1537194	37.26723727
1251	0	 	127.1380457	37.21919895
1252	0	 	127.0848099	37.28168957
1253	0	 	127.1374839	37.24424891
1254	0	 	127.1349225	37.23390134
1255	0	 	127.0689858	37.31005637
1256	0	 	127.1047327	37.33227905
1257	0	 	127.0890708	37.30375998
1258	0	 	127.0884422	37.31538228
1259	0	 	127.0605634	37.35875636
1260	0	 	127.0972924	37.32472532
1261	0	 	127.0877792	37.32037748
1262	0	 	127.0210104	37.35714172
1263	0	 	127.0971876	37.33502239
1264	0	 	127.0978048	37.3145782
1265	0	 	127.0596675	37.34173442
1266	0	 	127.0204854	37.35434633
1267	0	 	127.0461529	37.32101217
1268	0	 	127.0629186	37.32962027
1269	0	 	127.1175545	37.33003765
1270	0	 	127.0592254	37.33919032
1271	0	 	127.0756084	37.29605966
1272	0	 	127.0224049	37.35687387
1273	0	 	127.0912767	37.30900219
1274	0	 	127.0800089	37.318904
1275	0	 	127.0295664	37.35315491
1276	0	 	127.0557185	37.33248641
1277	0	 	127.0512962	37.34652038
1278	0	 	127.0621989	37.35051657
1279	0	 	127.1396223	37.33321675
1280	0	 	127.0734935	37.32187683
1281	0	 	127.0619429	37.35794073
1282	0	 	127.1391933	37.33222427
1283	0	 	127.0443623	37.33419144
1284	0	 	127.079711	37.29609331
1285	0	 	127.1376412	37.3389138
1286	0	 	127.0843088	37.32002216
1287	0	 	127.0748854	37.31912364
1288	0	 	127.0463061	37.33971311
1289	0	 	127.0388983	37.33148536
1290	0	 	127.041821	37.34975766
1291	0	 	127.1235344	37.32320657
1292	0	 	127.0253517	37.3508015
1293	0	 	127.4035313	37.10775528
1294	0	 	127.2599793	37.15543066
1295	0	 	127.1499231	37.14293981
1296	0	 	127.1771798	37.2151132
1297	0	 	127.1600595	37.24587136
1298	0	 	127.1742345	37.16653515
1299	0	 	127.2116758	37.32022731
1300	0	 	127.126318	37.12678425
1301	0	 	127.2658841	37.1882603
1302	0	 	127.2941096	37.1629827
1303	0	 	127.2256071	37.25700541
1304	0	 	127.2302877	37.29066258
1305	0	 	127.193888	37.15628075
1306	0	 	127.2087373	37.1816579
1307	0	 	127.1630764	37.1242017
1308	0	 	127.2216829	37.26516729
1309	0	 	127.3914362	37.1190912
1310	0	 	127.2055585	37.2497284
1311	0	 	127.2473445	37.15863611
1312	0	 	127.1993299	37.32824454
1313	0	 	127.285164	37.17102285
1314	0	 	127.3106859	37.1104652
1315	0	 	127.3639326	37.1290321
1316	0	 	127.2457888	37.29538276
1317	0	 	127.2846311	37.18285828
1318	0	 	127.3245792	37.13729127
1319	0	 	127.1846936	37.3401088
1320	0	 	127.272484	37.32702859
1321	0	 	127.2128696	37.12611006
1322	0	 	127.2923667	37.13568434
1323	0	 	127.2161831	37.15288108
1324	0	 	127.1748812	37.20176517
1325	0	 	127.3964688	37.13360642
1326	0	 	127.2411083	37.132129
1327	0	 	127.2511517	37.25322451
1328	0	 	127.2517987	37.26794671
1329	0	 	127.1676781	37.33850852
1330	0	 	127.281627	37.32297596
1331	0	 	127.1960752	37.19142328
1332	0	 	127.2464696	37.25660112
1333	0	 	127.3089914	37.16524666
1334	0	 	127.4079647	37.16574047
1335	0	 	127.2493163	37.26131831
1336	0	 	127.1780376	37.30491878
1337	0	 	127.223651	37.15091092
1338	0	 	127.2131229	37.14022153
1339	0	 	126.9761114	37.34537618
1340	0	 	127.0178252	37.40772016
1341	0	 	126.9882755	37.38573604
1342	0	 	127.0163428	37.37412232
1343	0	 	126.9781936	37.33130937
1344	0	 	126.9557706	37.32435862
1345	0	 	126.9687543	37.33565076
1346	0	 	126.9838069	37.3395743
1347	0	 	127.0255015	37.40625161
1348	0	 	126.9785787	37.36776661
1349	0	 	126.9498423	37.33366633
1350	0	 	126.9846093	37.38373876
1351	0	 	127.0125817	37.37316401
1352	0	 	126.944603	37.30281833
1353	0	 	126.9717719	37.332132
1354	0	 	126.983042	37.39971302
1355	0	 	126.9492579	37.31126807
1356	0	 	126.9881445	37.33143105
1357	0	 	127.0250387	37.72085752
1358	0	 	127.0107593	37.73332442
1359	0	 	127.0438343	37.75193846
1360	0	 	127.1250826	37.73421237
1361	0	 	127.0564389	37.72424312
1362	0	 	127.0539197	37.71515733
1363	0	 	127.0784444	37.73445102
1364	0	 	127.0161322	37.70872224
1365	0	 	127.1381475	37.75628414
1366	0	 	127.0363135	37.69373228
1367	0	 	127.0187884	37.74458441
1368	0	 	127.0598548	37.71235184
1369	0	 	127.1260129	37.74672216
1370	0	 	127.1099117	37.753001
1371	0	 	127.1049574	37.76030105
1372	0	 	127.0539831	37.70953613
1373	0	 	127.1242007	37.76640061
1374	0	 	127.0457543	37.74148039
1375	0	 	127.0710306	37.73809624
1376	0	 	127.0302065	37.71827416
1377	0	 	127.084219	37.76835429
1378	0	 	127.0251777	37.75340511
1379	0	 	127.1222228	37.75207879
1380	0	 	127.0757215	37.69865935
1381	0	 	127.1049778	37.77715774
1382	0	 	127.0299972	37.72505949
1383	0	 	127.0906803	37.74021098
1384	0	 	127.139201	37.75552394
1385	0	 	127.0657604	37.73452862
1386	0	 	127.0516196	37.71301601
1387	0	 	127.0901751	37.7105715
1388	0	 	127.0057753	37.7511312
1389	0	 	127.0797976	37.74505511
1390	0	 	127.0659609	37.73550564
1391	0	 	127.0977846	37.76937282
1392	0	 	127.042453	37.70369552
1393	0	 	127.0412638	37.70941392
1394	0	 	127.0604464	37.75574506
1395	0	 	127.0317582	37.70514114
1396	0	 	127.1200732	37.72383258
1397	0	 	127.519167	37.12786665
1398	0	 	127.4996767	37.33580249
1399	0	 	127.5416176	37.06151628
1400	0	 	127.4484453	37.32173406
1401	0	 	127.504911	37.25836605
1402	0	 	127.5038679	37.18741007
1403	0	 	127.5118596	37.16317561
1404	0	 	127.4519131	37.16627753
1405	0	 	127.5141127	37.19639173
1406	0	 	127.6314108	37.1626529
1407	0	 	127.4643357	37.22154724
1408	0	 	127.3667157	37.26779562
1409	0	 	127.4727981	37.30689966
1410	0	 	127.5071207	37.19710357
1411	0	 	127.4677348	37.35030886
1412	0	 	127.3514569	37.20488315
1413	0	 	127.6179647	37.10544793
1414	0	 	127.4743828	37.29249047
1415	0	 	127.6024033	37.18263112
1416	0	 	127.4513204	37.30612689
1417	0	 	127.5451151	37.13826159
1418	0	 	127.4263266	37.1721892
1419	0	 	127.4033087	37.21124942
1420	0	 	127.4817526	37.31233721
1421	0	 	127.5984517	37.11843077
1422	0	 	127.4711554	37.34857981
1423	0	 	127.4943028	37.19986619
1424	0	 	127.3905372	37.23229477
1425	0	 	127.4089777	37.31646382
1426	0	 	127.3689326	37.30804076
1427	0	 	127.4959985	37.20849454
1428	0	 	127.5521626	37.05431919
1429	0	 	127.5369813	37.07100481
1430	0	 	127.4128958	37.21060103
1431	0	 	127.4987027	37.30367123
1432	0	 	126.7050937	37.94069615
1433	0	 	126.7528639	37.84748347
1434	0	 	126.7127761	37.73222773
1435	0	 	126.8446342	37.90828216
1436	0	 	126.9745634	37.99143075
1437	0	 	126.884236	37.75320766
1438	0	 	126.9911016	37.96874364
1439	0	 	126.6875297	37.78400908
1440	0	 	126.826597	37.86716685
1441	0	 	126.7511262	37.88661571
1442	0	 	126.843804	37.81524295
1443	0	 	126.7381025	37.92367881
1444	0	 	126.7239884	37.74022901
1445	0	 	126.6948201	37.93680105
1446	0	 	126.9311622	37.7820668
1447	0	 	126.8549725	37.79655083
1448	0	 	126.7494283	37.88076219
1449	0	 	126.7120872	37.75466149
1450	0	 	126.8135022	37.83463512
1451	0	 	126.7911978	37.90557541
1452	0	 	126.8623466	37.80276771
1453	0	 	126.8275741	37.73991628
1454	0	 	126.7529899	37.83586893
1455	0	 	126.8573649	37.79075033
1456	0	 	126.9197569	37.90960069
1457	0	 	126.7565399	37.72577627
1458	0	 	126.976651	38.00249886
1459	0	 	126.7439956	37.73498619
1460	0	 	126.8361736	37.7759961
1461	0	 	126.7755415	37.91424981
1462	0	 	126.8719693	37.91581538
1463	0	 	126.8639609	37.95893216
1464	0	 	126.9130288	37.93756684
1465	0	 	126.8671497	37.74607295
1466	0	 	126.7902515	37.75803499
1467	0	 	126.894525	37.98055165
1468	0	 	126.8865513	37.90240223
1469	0	 	126.7173204	37.77787128
1470	0	 	126.7743438	37.93093865
1471	0	 	126.8388676	37.75328732
1472	0	 	126.7099683	37.94862132
1473	0	 	126.8146182	37.83235311
1474	0	 	126.7295519	37.91161336
1475	0	 	126.760287	37.79619381
1476	0	 	126.9110209	37.95916405
1477	0	 	126.7171381	37.82929328
1478	0	 	126.8344364	37.74379808
1479	0	 	126.6977519	37.91841778
1480	0	 	126.7137428	37.70913936
1481	0	 	126.8246345	37.75310063
1482	0	 	126.9033495	37.93036458
1483	0	 	126.851159	37.84638262
1484	0	 	126.7307574	37.77476803
1485	0	 	126.9136254	37.95606517
1486	0	 	126.8437375	37.86996615
1487	0	 	126.7050941	37.75688586
1488	0	 	126.8192879	37.85744056
1489	0	 	126.8374888	37.75456359
1490	0	 	126.7540243	37.95497483
1491	0	 	126.8549755	36.93616691
1492	0	 	126.9027269	37.00869169
1493	0	 	127.0872391	37.11833336
1494	0	 	126.9778445	37.06000022
1495	0	 	127.1053333	37.08134021
1496	0	 	127.0076731	37.07821201
1497	0	 	127.0026025	37.03452242
1498	0	 	126.8490258	36.98922516
1499	0	 	127.150746	37.00371641
1500	0	 	126.9592477	37.01626214
1501	0	 	127.0520131	36.96422832
1502	0	 	126.9967482	36.94144218
1503	0	 	126.9989452	37.00936641
1504	0	 	126.8715127	37.03758141
1505	0	 	127.0959781	36.9854909
1506	0	 	126.8689024	36.9539278
1507	0	 	126.9618148	37.02769902
1508	0	 	127.0560439	37.00513869
1509	0	 	126.9342588	37.00436144
1510	0	 	126.9921063	37.00948095
1511	0	 	127.1090684	37.04192433
1512	0	 	126.9955489	36.95603804
1513	0	 	127.0594265	37.0917056
1514	0	 	126.9244581	36.95391741
1515	0	 	126.9972489	36.97413445
1516	0	 	126.9588731	36.94889749
1517	0	 	127.0567311	37.09781106
1518	0	 	127.1046441	36.97604458
1519	0	 	127.0787345	37.10360783
1520	0	 	126.8727721	36.98894672
1521	0	 	127.1077037	36.98123454
1522	0	 	126.9485117	37.06262423
1523	0	 	127.083481	37.11533965
1524	0	 	127.1171844	37.02145668
1525	0	 	127.0165101	37.06957791
1526	0	 	126.9187076	36.93938398
1527	0	 	126.9206423	36.93233275
1528	0	 	126.8890985	36.91926264
1529	0	 	127.0753997	36.96443498
